0<=x<30; y0=58+0.633333x; interpolation
31620<=x<31650; y1054=-2043+0.0666667x; interpolation
31650<=x<31680; y1055=-17868+0.566667x; interpolation
31680<=x<31710; y1056=22260+-0.7x; interpolation
31710<=x<31740; y1057=-20020+0.633333x; interpolation
31740<=x<31770; y1058=82+0x; interpolation
31770<=x<31800; y1059=19144+-0.6x; interpolation
31800<=x<31830; y1060=-2056+0.0666667x; interpolation
31830<=x<31860; y1061=-16910+0.533333x; interpolation
31860<=x<31890; y1062=18136+-0.566667x; interpolation
31890<=x<31920; y1063=-19069+0.6x; interpolation
31920<=x<31950; y1064=3275+-0.1x; interpolation
31950<=x<31980; y1065=80+0x; interpolation
31980<=x<32010; y1066=80+0x; interpolation
32010<=x<32040; y1067=17152+-0.533333x; interpolation
32040<=x<32070; y1068=-1004+0.0333333x; interpolation
32070<=x<32100; y1069=65+0x; interpolation
32100<=x<32130; y1070=1135+-0.0333333x; interpolation
32130<=x<32160; y1071=-4220+0.133333x; interpolation
32160<=x<32190; y1072=-12796+0.4x; interpolation
32190<=x<32220; y1073=3299+-0.1x; interpolation
32220<=x<32250; y1074=16187+-0.5x; interpolation
32250<=x<32280; y1075=-14988+0.466667x; interpolation
32280<=x<32310; y1076=12988+-0.4x; interpolation
32310<=x<32340; y1077=33451+-1.03333x; interpolation
32340<=x<32370; y1078=4345+-0.133333x; interpolation
32370<=x<32400; y1079=-47447+1.46667x; interpolation
32400<=x<32430; y1080=-3167+0.1x; interpolation
32430<=x<32460; y1081=3319+-0.1x; interpolation
32460<=x<32490; y1082=-8583+0.266667x; interpolation
32490<=x<32520; y1083=10911+-0.333333x; interpolation
32520<=x<32550; y1084=-7517+0.233333x; interpolation
32550<=x<32580; y1085=17438+-0.533333x; interpolation
32580<=x<32610; y1086=-21658+0.666667x; interpolation
32610<=x<32640; y1087=23996+-0.733333x; interpolation
32640<=x<32670; y1088=-3204+0.1x; interpolation
32670<=x<32700; y1089=-20628+0.633333x; interpolation
32700<=x<32730; y1090=2262+-0.0666667x; interpolation
32730<=x<32760; y1091=-1011+0.0333333x; interpolation
32760<=x<32790; y1092=7725+-0.233333x; interpolation
32790<=x<32820; y1093=13190+-0.4x; interpolation
32820<=x<32850; y1094=62+0x; interpolation
32850<=x<32880; y1095=-19648+0.6x; interpolation
32880<=x<32910; y1096=-1016+0.0333333x; interpolation
32910<=x<32940; y1097=2275+-0.0666667x; interpolation
32940<=x<32970; y1098=-2117+0.0666667x; interpolation
32970<=x<33000; y1099=20962+-0.633333x; interpolation
33000<=x<33030; y1100=-2138+0.0666667x; interpolation
33030<=x<33060; y1101=-17552+0.533333x; interpolation
33060<=x<33090; y1102=1182+-0.0333333x; interpolation
33090<=x<33120; y1103=18830+-0.566667x; interpolation
33120<=x<33150; y1104=-1042+0.0333333x; interpolation
33150<=x<33180; y1105=-17617+0.533333x; interpolation
33180<=x<33210; y1106=1185+-0.0333333x; interpolation
33210<=x<33240; y1107=-5457+0.166667x; interpolation
33240<=x<33270; y1108=8947+-0.266667x; interpolation
33270<=x<33300; y1109=-5470+0.166667x; interpolation
33300<=x<33330; y1110=18950+-0.566667x; interpolation
33330<=x<33360; y1111=-18824+0.566667x; interpolation
33360<=x<33390; y1112=18984+-0.566667x; interpolation
33390<=x<33420; y1113=-19971+0.6x; interpolation
33420<=x<33450; y1114=21247+-0.633333x; interpolation
33450<=x<33480; y1115=-18893+0.566667x; interpolation
33480<=x<33510; y1116=79+0x; interpolation
33510<=x<33540; y1117=17951+-0.533333x; interpolation
33540<=x<33570; y1118=-14471+0.433333x; interpolation
33570<=x<33600; y1119=16861+-0.5x; interpolation
33600<=x<33630; y1120=-20099+0.6x; interpolation
33630<=x<33660; y1121=1200+-0.0333333x; interpolation
33660<=x<33690; y1122=14664+-0.433333x; interpolation
33690<=x<33720; y1123=-15657+0.466667x; interpolation
33720<=x<33750; y1124=5699+-0.166667x; interpolation
33750<=x<33780; y1125=-7801+0.233333x; interpolation
33780<=x<33810; y1126=4585+-0.133333x; interpolation
33810<=x<33840; y1127=14728+-0.433333x; interpolation
33840<=x<33870; y1128=-1064+0.0333333x; interpolation
33870<=x<33900; y1129=-17999+0.533333x; interpolation
33900<=x<33930; y1130=7991+-0.233333x; interpolation
33930<=x<33960; y1131=13646+-0.4x; interpolation
33960<=x<33990; y1132=-4466+0.133333x; interpolation
33990<=x<34020; y1133=-14663+0.433333x; interpolation
34020<=x<34050; y1134=14821+-0.433333x; interpolation
34050<=x<34080; y1135=-16959+0.5x; interpolation
34080<=x<34110; y1136=3489+-0.1x; interpolation
34110<=x<34140; y1137=78+0x; interpolation
34140<=x<34170; y1138=2354+-0.0666667x; interpolation
34170<=x<34200; y1139=-4480+0.133333x; interpolation
34200<=x<34230; y1140=5780+-0.166667x; interpolation
34230<=x<34260; y1141=75+0x; interpolation
34260<=x<34290; y1142=4643+-0.133333x; interpolation
34290<=x<34320; y1143=-11359+0.333333x; interpolation
34320<=x<34350; y1144=21817+-0.633333x; interpolation
34350<=x<34380; y1145=-17113+0.5x; interpolation
34380<=x<34410; y1146=17267+-0.5x; interpolation
34410<=x<34440; y1147=-22878+0.666667x; interpolation
34440<=x<34470; y1148=21894+-0.633333x; interpolation
34470<=x<34500; y1149=-18321+0.533333x; interpolation
34500<=x<34530; y1150=23079+-0.666667x; interpolation
34530<=x<34560; y1151=-20659+0.6x; interpolation
34560<=x<34590; y1152=-1075+0.0333333x; interpolation
34590<=x<34620; y1153=1231+-0.0333333x; interpolation
34620<=x<34650; y1154=-4539+0.133333x; interpolation
34650<=x<34680; y1155=22026+-0.633333x; interpolation
34680<=x<34710; y1156=-19590+0.566667x; interpolation
34710<=x<34740; y1157=19748+-0.566667x; interpolation
34740<=x<34770; y1158=-21940+0.633333x; interpolation
34770<=x<34800; y1159=3558+-0.1x; interpolation
34800<=x<34830; y1160=18638+-0.533333x; interpolation
34830<=x<34860; y1161=-21997+0.633333x; interpolation
34860<=x<34890; y1162=19835+-0.566667x; interpolation
34890<=x<34920; y1163=4716+-0.133333x; interpolation
34920<=x<34950; y1164=-15072+0.433333x; interpolation
34950<=x<34980; y1165=46673+-1.33333x; interpolation
34980<=x<35010; y1166=10527+-0.3x; interpolation
35010<=x<35040; y1167=24+0x; interpolation
35040<=x<35070; y1168=1192+-0.0333333x; interpolation
35070<=x<35100; y1169=1192+-0.0333333x; interpolation
35100<=x<35130; y1170=-17528+0.5x; interpolation
35130<=x<35160; y1171=-14015+0.4x; interpolation
35160<=x<35190; y1172=-6983+0.2x; interpolation
35190<=x<35220; y1173=27034+-0.766667x; interpolation
35220<=x<35250; y1174=12946+-0.366667x; interpolation
35250<=x<35280; y1175=21+0x; interpolation
35280<=x<35310; y1176=1197+-0.0333333x; interpolation
35310<=x<35340; y1177=20+0x; interpolation
35340<=x<35370; y1178=1198+-0.0333333x; interpolation
35370<=x<35400; y1179=-1160+0.0333333x; interpolation
35400<=x<35430; y1180=-4700+0.133333x; interpolation
35430<=x<35460; y1181=4748+-0.133333x; interpolation
35460<=x<35490; y1182=-60262+1.7x; interpolation
35490<=x<35520; y1183=-5844+0.166667x; interpolation
35520<=x<35550; y1184=22572+-0.633333x; interpolation
35550<=x<35580; y1185=-24828+0.7x; interpolation
35580<=x<35610; y1186=2450+-0.0666667x; interpolation
0<=x<35610; y=72.6798+-0.000107299x; least-squares
